0.000000, 1.2219, 1.0264 
0.000010, 1.2219, 1.0264 
0.000020, 1.4174, 1.0264 
0.000030, 1.4174, 1.0264 
0.000040, 1.4174, 1.0264 
0.000050, 1.4174, 1.0264 
0.000060, 1.6129, 1.0264 
0.000070, 1.4174, 2.0039 
0.000080, 1.6129, 0.8309 
0.000090, 1.4174, -3.4702 
0.000100, 1.4174, -6.4027 
0.000110, 1.8084, -2.6882 
0.000120, 1.0264, -1.7107 
0.000130, 0.4399, 2.9814 
0.000140, -1.5152, 11.5836 
0.000150, -2.4927, 10.0196 
0.000160, -0.7331, 2.3949 
0.000170, 3.1769, -1.5152 
0.000180, 4.3500, -6.2072 
0.000190, 3.7634, -6.0117 
0.000200, 2.5904, -1.3196 
0.000210, 3.1769, 3.5679 
0.000220, 4.7410, 6.6960 
0.000230, 5.5230, 10.4106 
0.000240, 3.7634, 12.1701 
0.000250, 0.4399, 9.6285 
0.000260, -2.6882, -3.8612 
0.000270, -2.2972, -14.4184 
0.000280, 0.4399, -10.8993 
0.000290, 2.0039, 0.4399 
0.000300, -0.5376, 5.5230 
0.000310, -1.1241, 6.1095 
0.000320, 0.0489, 6.1095 
0.000330, 1.0264, 4.9365 
0.000340, 2.9814, 2.1994 
0.000350, 3.9589, 2.1994 
0.000360, 4.7410, 5.5230 
0.000370, 3.9589, 6.1095 
0.000380, 2.0039, 2.1994 
0.000390, 2.0039, -5.0342 
0.000400, 2.1994, -9.9218 
0.000410, 2.0039, -9.3353 
0.000420, 1.2219, -3.4702 
0.000430, 0.4399, 3.9589 
0.000440, 1.6129, 6.8915 
0.000450, 2.3949, 3.5679 
0.000460, 2.1994, 0.4399 
0.000470, 0.8309, 3.3724 
0.000480, -2.2972, 3.5679 
0.000490, -0.3421, 0.4399 
0.000500, 1.6129, -2.1017 
0.000510, 2.7859, -5.4252 
0.000520, 4.3500, -3.2747 
0.000530, 5.5230, 1.8084 
0.000540, 2.7859, 4.1544 
0.000550, 0.6354, 6.5005 
0.000560, 1.0264, 5.9140 
0.000570, 2.1994, 1.8084 
0.000580, 2.9814, 2.7859 
0.000590, 1.4174, 6.5005 
0.000600, -1.9062, 7.6735 
0.000610, -3.4702, 3.5679 
0.000620, -2.2972, -3.6657 
0.000630, 0.8309, -8.3578 
0.000640, 3.3724, -8.5533 
0.000650, 2.7859, -4.6432 
0.000660, 2.7859, 0.6354 
0.000670, 4.1544, 4.1544 
0.000680, 3.5679, 5.3275 
0.000690, 2.5904, 3.9589 
0.000700, 1.8084, 3.5679 
0.000710, 2.9814, 6.1095 
0.000720, 4.1544, 8.6510 
0.000730, 3.3724, 5.3275 
0.000740, 1.2219, -0.7331 
0.000750, 1.8084, -5.0342 
0.000760, 2.9814, -8.9443 
0.000770, 0.6354, -8.7488 
0.000780, -0.9286, -2.2972 
0.000790, -1.9062, 4.5455 
0.000800, -2.2972, 7.6735 
0.000810, -1.7107, 6.8915 
0.000820, -0.3421, 7.0870 
0.000830, -0.9286, 6.5005 
0.000840, -1.3196, 2.9814 
0.000850, 0.2444, -1.1241 
0.000860, 2.7859, -0.7331 
0.000870, 2.7859, -2.6882 
0.000880, 2.9814, -5.6207 
0.000890, 4.5455, -6.4027 
0.000900, 3.7634, -3.4702 
0.000910, 2.1994, 1.6129 
0.000920, 1.8084, 8.4555 
0.000930, 0.8309, 11.9746 
0.000940, 0.8309, 11.9746 
0.000950, 1.2219, 7.0870 
0.000960, 1.6129, 1.6129 
0.000970, 2.1994, -2.8837 
0.000980, 1.6129, -5.4252 
0.000990, 0.2444, -6.0117 
0.001000, 1.2219, -7.3803 
0.001010, 2.7859, -5.6207 
0.001020, 3.7634, -0.5376 
0.001030, 4.1544, 2.9814 
0.001040, 3.3724, 6.3050 
0.001050, 1.6129, 8.6510 
0.001060, 0.4399, 9.0420 
0.001070, 1.2219, 5.9140 
0.001080, 1.8084, 0.2444 
0.001090, 1.2219, -4.4477 
0.001100, 0.8309, -6.5982 
0.001110, 1.6129, -3.6657 
0.001120, 1.2219, -0.5376 
0.001130, -1.7107, -0.5376 
0.001140, -3.6657, -2.8837 
0.001150, -3.2747, -1.9062 
0.001160, -1.3196, 3.9589 
0.001170, -0.7331, 10.8016 
0.001180, -0.7331, 12.9521 
0.001190, -0.1466, 10.6061 
0.001200, 0.8309, 3.5679 
0.001210, 2.5904, -4.4477 
0.001220, 5.1320, -6.5982 
0.001230, 5.9140, -3.2747 
0.001240, 4.5455, 1.2219 
0.001250, 4.3500, 4.1544 
0.001260, 4.3500, 4.1544 
0.001270, 3.7634, 2.9814 
0.001280, 2.3949, 1.6129 
0.001290, 1.6129, 1.0264 
0.001300, 2.3949, 1.2219 
0.001310, 3.1769, 1.8084 
0.001320, 2.0039, 1.6129 
0.001330, 0.2444, -0.7331 
0.001340, 0.0489, -2.8837 
0.001350, -0.3421, -3.8612 
0.001360, -0.7331, -5.6207 
